"id","muestra","feature_id","feature_type","conteo_crudo","microbiota","tipo_tiempo"
"21196","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_GLU","gene-SAR_RS11405","gene","1","3","preflight"
"21197","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS11425","gene","77","3","preflight"
"21198","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_GLU","gene-SAR_RS11425","gene","1","3","preflight"
"21199","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS11425","gene","21","3","preflight"
"21200","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_ORC","gene-SAR_RS11425","gene","3","3","preflight"
"21201","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS11430","gene","1","3","preflight"
"21202","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS11435","gene","329","3","preflight"
"21203","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_GLU","gene-SAR_RS11435","gene","8","3","preflight"
"21204","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS11435","gene","122","3","preflight"
"21205","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_ORC","gene-SAR_RS11435","gene","8","3","preflight"
"21206","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_TZO","gene-SAR_RS11435","gene","79","3","preflight"
"21207","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAP","gene-SAR_RS11435","gene","20","3","preflight"
"21208","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS11445","gene","17","3","preflight"
"21209","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS11445","gene","16","3","preflight"
"21210","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS11450","gene","141","3","preflight"
"21211","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS11450","gene","13","3","preflight"
"21212","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS11515","gene","2279","3","preflight"
"21213","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_GLU","gene-SAR_RS11515","gene","16","3","preflight"
"21214","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS11515","gene","730","3","preflight"
"21215","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS11520","gene","3","3","preflight"
"21216","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS11525","gene","130","3","preflight"
"21217","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS11525","gene","53","3","preflight"
"21218","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_UMB","gene-SAR_RS11535","gene","4","3","preflight"
"21219","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS11540","gene","93","3","preflight"
"21220","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS11540","gene","29","3","preflight"
"21221","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_TZO","gene-SAR_RS11540","gene","51","3","preflight"
"21222","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS11555","gene","5","3","preflight"
"21223","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS11555","gene","6","3","preflight"
"21224","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS11585","gene","2","3","preflight"
"21225","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_PIT","gene-SAR_RS11585","gene","24","3","preflight"
"21226","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS11615","gene","4","3","preflight"
"21227","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS11680","gene","4","3","preflight"
"21228","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_TZO","gene-SAR_RS11710","gene","5","3","preflight"
"21229","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_UMB","gene-SAR_RS11710","gene","2","3","preflight"
"21230","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_ORC","gene-SAR_RS11740","gene","2","3","preflight"
"21231","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS11745","gene","8","3","preflight"
"21232","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS11870","gene","424","3","preflight"
"21233","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_GLU","gene-SAR_RS11870","gene","11","3","preflight"
"21234","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS11870","gene","136","3","preflight"
"21235","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_TZO","gene-SAR_RS11870","gene","1","3","preflight"
"21236","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_ORC","gene-SAR_RS11905","gene","1","3","preflight"
"21237","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_UMB","gene-SAR_RS15790","gene","8","3","preflight"
"21238","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12010","gene","10","3","preflight"
"21239","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12010","gene","14","3","preflight"
"21240","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_UMB","gene-SAR_RS12010","gene","4","3","preflight"
"21241","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12030","gene","628","3","preflight"
"21242","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12030","gene","139","3","preflight"
"21243","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAP","gene-SAR_RS12030","gene","10","3","preflight"
"21244","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12035","gene","273","3","preflight"
"21245","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_GLU","gene-SAR_RS12035","gene","2","3","preflight"
"21246","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12035","gene","38","3","preflight"
"21247","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_ARM","gene-SAR_RS12035","gene","2","3","preflight"
"21248","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_ORC","gene-SAR_RS15420","gene","1","3","preflight"
"21249","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12070","gene","321","3","preflight"
"21250","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12070","gene","130","3","preflight"
"21251","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_TZO","gene-SAR_RS12070","gene","1","3","preflight"
"21252","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_ARM","gene-SAR_RS12070","gene","186","3","preflight"
"21253","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12075","gene","1164","3","preflight"
"21254","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_GLU","gene-SAR_RS12075","gene","5","3","preflight"
"21255","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12075","gene","544","3","preflight"
"21256","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_TZO","gene-SAR_RS12075","gene","176","3","preflight"
"21257","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12080","gene","624","3","preflight"
"21258","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12080","gene","145","3","preflight"
"21259","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_WEB","gene-SAR_RS12080","gene","181","3","preflight"
"21260","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12085","gene","366","3","preflight"
"21261","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_GLU","gene-SAR_RS12085","gene","6","3","preflight"
"21262","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12085","gene","87","3","preflight"
"21263","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_ORC","gene-SAR_RS12085","gene","1","3","preflight"
"21264","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_TZO","gene-SAR_RS12085","gene","86","3","preflight"
"21265","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12090","gene","33","3","preflight"
"21266","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12090","gene","16","3","preflight"
"21267","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12095","gene","509","3","preflight"
"21268","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12095","gene","181","3","preflight"
"21269","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_ORC","gene-SAR_RS12095","gene","6","3","preflight"
"21270","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAP","gene-SAR_RS12095","gene","19","3","preflight"
"21271","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12100","gene","450","3","preflight"
"21272","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12100","gene","334","3","preflight"
"21273","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_ARM","gene-SAR_RS12100","gene","148","3","preflight"
"21274","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAP","gene-SAR_RS12100","gene","1","3","preflight"
"21275","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12105","gene","62","3","preflight"
"21276","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12105","gene","43","3","preflight"
"21277","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_WEB","gene-SAR_RS12105","gene","1","3","preflight"
"21278","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12110","gene","385","3","preflight"
"21279","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_GLU","gene-SAR_RS12110","gene","4","3","preflight"
"21280","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12110","gene","196","3","preflight"
"21281","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12115","gene","97","3","preflight"
"21282","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12115","gene","63","3","preflight"
"21283","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_TZO","gene-SAR_RS12115","gene","1","3","preflight"
"21284","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAP","gene-SAR_RS12115","gene","10","3","preflight"
"21285","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12120","gene","275","3","preflight"
"21286","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_GLU","gene-SAR_RS12120","gene","8","3","preflight"
"21287","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12120","gene","178","3","preflight"
"21288","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_ORC","gene-SAR_RS12120","gene","1","3","preflight"
"21289","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAP","gene-SAR_RS12120","gene","10","3","preflight"
"21290","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12125","gene","168","3","preflight"
"21291","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12125","gene","86","3","preflight"
"21292","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12130","gene","433","3","preflight"
"21293","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_GLU","gene-SAR_RS12130","gene","4","3","preflight"
"21294","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12130","gene","183","3","preflight"
"21295","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_PIT","gene-SAR_RS12130","gene","258","3","preflight"
"21296","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12135","gene","379","3","preflight"
"21297","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_GLU","gene-SAR_RS12135","gene","24","3","preflight"
"21298","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12135","gene","181","3","preflight"
"21299","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_PIT","gene-SAR_RS12135","gene","48","3","preflight"
"21300","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_TZO","gene-SAR_RS12135","gene","164","3","preflight"
"21301","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAP","gene-SAR_RS12135","gene","8","3","preflight"
"21302","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12140","gene","227","3","preflight"
"21303","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12140","gene","67","3","preflight"
"21304","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12145","gene","897","3","preflight"
"21305","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_GLU","gene-SAR_RS12145","gene","12","3","preflight"
"21306","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12145","gene","446","3","preflight"
"21307","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_ORC","gene-SAR_RS12145","gene","11","3","preflight"
"21308","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_TZO","gene-SAR_RS12145","gene","10","3","preflight"
"21309","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAP","gene-SAR_RS12145","gene","9","3","preflight"
"21310","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12150","gene","305","3","preflight"
"21311","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_GLU","gene-SAR_RS12150","gene","2","3","preflight"
"21312","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12150","gene","77","3","preflight"
"21313","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12155","gene","288","3","preflight"
"21314","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_GLU","gene-SAR_RS12155","gene","8","3","preflight"
"21315","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12155","gene","142","3","preflight"
"21316","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAP","gene-SAR_RS12155","gene","20","3","preflight"
"21317","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12160","gene","337","3","preflight"
"21318","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_GLU","gene-SAR_RS12160","gene","14","3","preflight"
"21319","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12160","gene","168","3","preflight"
"21320","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12165","gene","235","3","preflight"
"21321","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_GLU","gene-SAR_RS12165","gene","6","3","preflight"
"21322","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12165","gene","110","3","preflight"
"21323","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_PIT","gene-SAR_RS12165","gene","135","3","preflight"
"21324","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAP","gene-SAR_RS12165","gene","3","3","preflight"
"21325","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12170","gene","592","3","preflight"
"21326","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_GLU","gene-SAR_RS12170","gene","14","3","preflight"
"21327","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12170","gene","158","3","preflight"
"21328","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_ORC","gene-SAR_RS12170","gene","1","3","preflight"
"21329","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_PIT","gene-SAR_RS12170","gene","2","3","preflight"
"21330","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_ARM","gene-SAR_RS12170","gene","86","3","preflight"
"21331","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12175","gene","979","3","preflight"
"21332","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_GLU","gene-SAR_RS12175","gene","15","3","preflight"
"21333","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12175","gene","326","3","preflight"
"21334","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12180","gene","608","3","preflight"
"21335","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_GLU","gene-SAR_RS12180","gene","2","3","preflight"
"21336","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12180","gene","139","3","preflight"
"21337","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_TZO","gene-SAR_RS12180","gene","1","3","preflight"
"21338","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12185","gene","162","3","preflight"
"21339","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_GLU","gene-SAR_RS12185","gene","2","3","preflight"
"21340","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12185","gene","141","3","preflight"
"21341","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_ORC","gene-SAR_RS12185","gene","2","3","preflight"
"21342","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12190","gene","1197","3","preflight"
"21343","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_GLU","gene-SAR_RS12190","gene","14","3","preflight"
"21344","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12190","gene","480","3","preflight"
"21345","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_ORC","gene-SAR_RS12190","gene","12","3","preflight"
"21346","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_PIT","gene-SAR_RS12190","gene","121","3","preflight"
"21347","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_TZO","gene-SAR_RS12190","gene","393","3","preflight"
"21348","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_WEB","gene-SAR_RS12190","gene","386","3","preflight"
"21349","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAP","gene-SAR_RS12190","gene","4","3","preflight"
"21350","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12195","gene","177","3","preflight"
"21351","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_GLU","gene-SAR_RS12195","gene","9","3","preflight"
"21352","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12195","gene","69","3","preflight"
"21353","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12200","gene","195","3","preflight"
"21354","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_GLU","gene-SAR_RS12200","gene","6","3","preflight"
"21355","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12200","gene","102","3","preflight"
"21356","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_WEB","gene-SAR_RS12200","gene","208","3","preflight"
"21357","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAP","gene-SAR_RS12200","gene","7","3","preflight"
"21358","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12205","gene","668","3","preflight"
"21359","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_GLU","gene-SAR_RS12205","gene","3","3","preflight"
"21360","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12205","gene","204","3","preflight"
"21361","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_PIT","gene-SAR_RS12205","gene","369","3","preflight"
"21362","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_UMB","gene-SAR_RS12205","gene","4","3","preflight"
"21363","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAP","gene-SAR_RS12205","gene","6","3","preflight"
"21364","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12210","gene","643","3","preflight"
"21365","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_GLU","gene-SAR_RS12210","gene","10","3","preflight"
"21366","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12210","gene","221","3","preflight"
"21367","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_ORC","gene-SAR_RS12210","gene","11","3","preflight"
"21368","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_WEB","gene-SAR_RS12210","gene","187","3","preflight"
"21369","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAP","gene-SAR_RS12210","gene","10","3","preflight"
"21370","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_TZO","gene-SAR_RS12410","gene","4","3","preflight"
"21371","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12425","gene","1","3","preflight"
"21372","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12435","gene","8","3","preflight"
"21373","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12435","gene","16","3","preflight"
"21374","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_WEB","gene-SAR_RS12455","gene","333","3","preflight"
"21375","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_TZO","gene-SAR_RS12500","gene","88","3","preflight"
"21376","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12525","gene","6","3","preflight"
"21377","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12620","gene","1","3","preflight"
"21378","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12665","gene","6","3","preflight"
"21379","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12745","gene","7","3","preflight"
"21380","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12745","gene","12","3","preflight"
"21381","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12905","gene","4","3","preflight"
"21382","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_NAC","gene-SAR_RS12905","gene","2","3","preflight"
"21383","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS12935","gene","2","3","preflight"
"21384","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_PIT","gene-SAR_RS12935","gene","4","3","preflight"
"21385","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_TZO","gene-SAR_RS12935","gene","3","3","preflight"
"21386","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_UMB","gene-SAR_RS12935","gene","2","3","preflight"
"21387","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_EAR","gene-SAR_RS13000","gene","2","3","preflight"
"21388","GLDS-564_metatranscriptomics_metaT_I4_C003_L-3_PIT","gene-SAR_RS13000","gene","70","3","preflight"
